time,speed_kmh,P_load_kW,P_fc_kW,P_bat_kW,SOC,m_H2_cumul_kg,H2_eq_kg
874,68.0,3.4889785855814535,9.661016949152541,-6.1720383635710885,0.5716866318769682,0.018083100646634022,0.14026792876977712
875,67.5,3.850390624999945,9.661016949152541,-5.810626324152596,0.5717832154958066,0.018245216687589653,0.14026792876977712
876,67.1,4.221930759964193,9.661016949152541,-5.439086189188348,0.5718741557983316,0.018407332728545285,0.14026792876977712
877,66.7,4.160104605948039,9.661016949152541,-5.500912343204503,0.5719592931138223,0.018569448769500917,0.14026792876977712
878,66.3,4.5252477258230135,9.661016949152541,-5.135769223329528,0.5720453954595199,0.018731564810456548,0.14026792876977712
879,66.0,4.902254115226372,9.661016949152541,-4.75876283392617,0.5721257934919263,0.018893680851412176,0.14026792876977712
880,65.7,4.853314763888924,9.661016949152541,-4.807702185263618,0.5722003002932434,0.019055796892367808,0.14026792876977712
881,65.4,5.225264427983533,9.661016949152541,-4.435752521169008,0.572275571392843,0.01921791293332344,0.14026792876977712
882,65.2,6.0302740152415435,9.661016949152541,-3.630742933910998,0.5723450289154876,0.01938002897427907,0.14026792876977712
883,65.1,6.4309100859053245,9.661016949152541,-3.230106863247217,0.5724018989674348,0.019542145015234703,0.14026792876977712
884,65.0,6.830300259106829,9.661016949152541,-2.830716690045713,0.5724525014705307,0.019704261056190334,0.14026792876977712
885,65.0,7.248252934003961,9.661016949152541,-2.4127640151485803,0.5724968540157404,0.019866377097145962,0.14026792876977712
886,65.0,7.666205608901092,9.661016949152541,-1.9948113402514496,0.5725346640861414,0.020028493138101594,0.14026792876977712
887,65.1,8.105292801954755,9.661016949152541,-1.555724147197786,0.5725659295761735,0.020190609179057226,0.14026792876977712
888,65.2,8.545706114007046,9.661016949152541,-1.115310835145495,0.5725903172682947,0.020352725220012857,0.14026792876977712
889,65.4,9.430511341563793,9.661016949152541,-0.23050560758874816,0.5726078040244066,0.02051484126096849,0.14026792876977712
890,65.7,9.922759208333298,9.661016949152541,0.2617422591807568,0.5726114193484169,0.02067695730192412,0.14026792876977712
891,66.0,9.994846707818894,9.152542372881356,0.8423043349375376,0.5726073132944198,0.020832129715717223,0.14026792876977712
892,66.3,10.493611923353937,8.64406779661017,1.8495441267437673,0.5725940966696146,0.020980213339410605,0.14026792876977712
893,66.7,11.022244523643485,8.135593220338983,2.886651303304502,0.5725650637073573,0.02112105840983314,0.14026792876977712
894,67.1,11.125222941034126,8.135593220338983,2.9896297206951434,0.5725197319988071,0.021261903480255674,0.14026792876977712
895,67.5,11.662890625000054,8.135593220338983,3.5272974046610717,0.5724727810119581,0.02140274855067821,0.14026792876977712
896,68.0,12.233834552659667,7.627118644067796,4.606715908591871,0.5724173740200784,0.02153796489683206,0.14026792876977712
897,68.5,12.371798141956269,7.11864406779661,5.253154074159659,0.5723449798254492,0.021667915391881565,0.14026792876977712
898,69.0,12.51081687242794,6.610169491525424,5.900647380902516,0.5722624049945092,0.021792277636779524,0.14026792876977712
899,69.5,12.650898445835193,6.101694915254237,6.5492035305809555,0.5721696273993014,0.021910698689411104,0.14026792876977712
900,70.0,12.792050563938435,5.59322033898305,7.198830224955385,0.5720666247286215,0.02202279108071545,0.14026792876977712
901,70.5,12.934280928497953,5.084745762711864,7.849535165786089,0.5719533744873574,0.022128128159367138,0.14026792876977712
902,71.0,13.077597241274207,5.084745762711864,7.992851478562343,0.571829853995824,0.022233465238018824,0.14026792876977712
903,71.5,13.222007204027602,5.084745762711864,8.137261441315736,0.5717040696957942,0.02233880231667051,0.14026792876977712
904,72.0,13.367518518518533,4.576271186440678,8.791247332077855,0.5715760039842477,0.022438359838794403,0.14026792876977712
905,72.5,13.047960902968297,4.067796610169491,8.980164292798806,0.5714376077651362,0.022531817782719638,0.14026792876977712
906,72.9,12.694738874999986,4.067796610169491,8.626942264830495,0.5712962250890801,0.022625275726644873,0.14026792876977712
907,73.3,12.808413497237451,2.0338983050847457,10.774515192152705,0.571160421190907,0.02268551669050029,0.14026792876977712
908,73.7,12.448916696521081,0.0,12.448916696521081,0.5709906615952046,0.02268551669050029,0.14026792876977712
909,74.0,12.05743914799575,0.0,12.05743914799575,0.5707943850195155,0.02268551669050029,0.14026792876977712
910,74.3,12.140265982186426,0.0,12.140265982186426,0.5706043076177272,0.02268551669050029,0.14026792876977712
911,74.6,11.743823759792658,0.0,11.743823759792658,0.5704129149812001,0.02268551669050029,0.14026792876977712
912,74.8,10.836325878067406,0.0,10.836325878067406,0.5702277989583419,0.02268551669050029,0.14026792876977712
913,74.9,10.380717025053377,0.0,10.380717025053377,0.5700570476234371,0.02268551669050029,0.14026792876977712
914,75.0,9.92386831275715,0.0,9.92386831275715,0.5698935031689273,0.02268551669050029,0.14026792876977712
915,75.0,9.441615226337447,0.0,9.441615226337447,0.5697371828482551,0.02268551669050029,0.14026792876977712
916,75.0,8.959362139917742,0.0,8.959362139917742,0.5695884859057141,0.02268551669050029,0.14026792876977712
917,74.9,8.454276695835212,0.0,8.454276695835212,0.569447409660816,0.02268551669050029,0.14026792876977712
918,74.8,7.950523408931524,0.0,7.950523408931524,0.5693143121037537,0.02268551669050029,0.14026792876977712
919,74.6,6.94701306020429,0.0,6.94701306020429,0.5691891692191533,0.02268551669050029,0.14026792876977712
920,74.3,6.4072412908283605,0.0,6.4072412908283605,0.5690798647769815,0.02268551669050029,0.14026792876977712
921,74.0,6.347562604785835,0.0,6.347562604785835,0.5689790740508697,0.02268551669050029,0.14026792876977712
922,73.7,5.814400235615786,0.0,5.814400235615786,0.5688792236532241,0.02268551669050029,0.14026792876977712
923,73.3,5.267261233862992,0.0,5.267261233862992,0.5687877789840642,0.02268551669050029,0.14026792876977712
924,72.9,5.194738875000014,0.0,5.194738875000014,0.5687049568719722,0.02268551669050029,0.14026792876977712
925,72.5,4.656757199264593,0.0,4.656757199264593,0.5686232768992221,0.02268551669050029,0.14026792876977712
926,72.0,4.108259259259246,0.0,4.108259259259246,0.5685500712271485,0.02268551669050029,0.14026792876977712
927,71.5,4.0270483562909485,0.0,4.0270483562909485,0.5684855019135509,0.02268551669050029,0.14026792876977712
928,71.0,3.9469388050601903,0.0,3.9469388050601903,0.5684222107006177,0.02268551669050029,0.14026792876977712
929,70.5,0.0,0.0,0.0,0.5683601801894711,0.02268551669050029,0.14026792876977712
930,0.0,0.0,0.0,0.0,0.5683601801894711,0.02268551669050029,0.14026792876977712
931,0.0,0.0,0.0,0.0,0.5683601801894711,0.02268551669050029,0.14026792876977712
932,0.0,0.0,0.0,0.0,0.5683601801894711,0.02268551669050029,0.14026792876977712
933,0.0,0.0,0.0,0.0,0.5683601801894711,0.02268551669050029,0.14026792876977712
934,0.0,0.0,0.0,0.0,0.5683601801894711,0.02268551669050029,0.14026792876977712
935,0.0,0.0,0.0,0.0,0.5683601801894711,0.02268551669050029,0.14026792876977712
936,0.0,0.0,0.0,0.0,0.5683601801894711,0.02268551669050029,0.14026792876977712
937,0.0,0.0,0.0,0.0,0.5683601801894711,0.02268551669050029,0.14026792876977712
938,0.0,0.0,2.0338983050847457,-2.0338983050847457,0.5683601801894711,0.022745757654355714,0.14026792876977712
939,0.0,0.0,2.0338983050847457,-2.0338983050847457,0.568392069067426,0.022805998618211136,0.14026792876977712
940,0.0,0.0,2.542372881355932,-2.542372881355932,0.568423957859355,0.02287622333731226,0.14026792876977712
941,0.0,0.0,3.0508474576271185,-3.0508474576271185,0.5684638106801715,0.02295517070573331,0.14026792876977712
942,0.0,0.0,4.067796610169491,-4.067796610169491,0.5685116242380248,0.023048628649658544,0.14026792876977712
943,0.0,0.0,4.576271186440678,-4.576271186440678,0.5685753496464631,0.023148186171782437,0.14026792876977712
944,0.0,0.0,5.084745762711864,-5.084745762711864,0.5686470258816412,0.023253523250434123,0.14026792876977712
945,0.0,0.0,5.084745762711864,-5.084745762711864,0.568726649603758,0.02335886032908581,0.14026792876977712
946,0.0,0.0,5.59322033898305,-5.59322033898305,0.5688062727908515,0.023470952720390157,0.14026792876977712
947,0.0,0.0,6.101694915254237,-6.101694915254237,0.5688938400600717,0.023589373773021737,0.14026792876977712
948,0.0,0.0,6.610169491525424,-6.610169491525424,0.5689893480479742,0.023713736017919696,0.14026792876977712
949,0.0,0.0,6.610169491525424,-6.610169491525424,0.5690927933793195,0.023838098262817655,0.14026792876977712
950,0.0,0.0,7.11864406779661,-7.11864406779661,0.5691962378087354,0.023968048757867164,0.14026792876977712
951,0.0,0.0,7.627118644067796,-7.627118644067796,0.5693076161258311,0.02410326510402101,0.14026792876977712
952,0.0,0.0,8.135593220338983,-8.135593220338983,0.5694269249319868,0.024244110174443546,0.14026792876977712
953,0.0,0.0,8.135593220338983,-8.135593220338983,0.5695541608169082,0.024384955244866082,0.14026792876977712
954,0.0,0.0,8.135593220338983,-8.135593220338983,0.5696813953390333,0.02452580031528862,0.14026792876977712
955,0.0,0.0,10.169491525423728,-10.169491525423728,0.5698086284984055,0.024694719234207536,0.14026792876977712
956,0.0,0.0,10.169491525423728,-10.169491525423728,0.5699675406974907,0.024863638153126456,0.14026792876977712
957,0.0,0.0,10.169491525423728,-10.169491525423728,0.5701264507742265,0.025032557072045374,0.14026792876977712
958,0.0,0.0,10.677966101694915,-10.677966101694915,0.5702853587286978,0.02520814235632631,0.14026792876977712
959,0.0,0.0,10.677966101694915,-10.677966101694915,0.5704521764425209,0.025383727640607246,0.14026792876977712
960,0.0,0.0,10.677966101694915,-10.677966101694915,0.5706189918186054,0.02555931292488818,0.14026792876977712
961,0.5,0.0662139893880506,10.677966101694915,-10.611752112306865,0.5707858048570493,0.02573489820916912,0.14026792876977712
962,1.0,0.1324356805365036,10.677966101694915,-10.545530421158412,0.5709515854876834,0.025910483493450053,0.14026792876977712
963,1.5,0.1986727752057613,11.1864406779661,-10.98776790276034,0.5711163335801852,0.026092602698748062,0.14026792876977712
964,2.0,0.26493297515622616,11.1864406779661,-10.921507702809874,0.5712879582961249,0.026274721904046075,0.14026792876977712
965,2.5,0.315148879267642,11.1864406779661,-10.871291798698458,0.5714585500426538,0.026456841109344088,0.14026792876977712
966,2.9,0.34698990571178173,11.1864406779661,-10.839450772254319,0.5716283583498556,0.026638960314642097,0.14026792876977712
967,3.3,0.39493462397119355,11.694915254237287,-11.299980630266093,0.5717976690109806,0.02682748490480603,0.14026792876977712
968,3.7,0.41912072220317037,11.694915254237287,-11.275794532034118,0.5719741385945047,0.027016009494969965,0.14026792876977712
969,4.0,0.4274782045419904,12.203389830508474,-11.775911625966483,0.5721502295347616,0.02721081468977516,0.14026792876977712
970,4.3,0.459649020214144,12.203389830508474,-11.74374081029433,0.5723340917853389,0.027405619884580353,0.14026792876977712
971,4.6,0.46226549123609195,12.711864406779661,-12.249598915543569,0.5725174512289941,0.027606584514805434,0.14026792876977712
972,4.8,0.42072826337448566,13.220338983050848,-12.799610719676362,0.5727086678675873,0.027813590884232183,0.14026792876977712
973,4.9,0.3980350425049535,13.220338983050848,-12.822303940545893,0.5729084238522902,0.028020597253658935,0.14026792876977712
974,5.0,0.3740588324950464,13.728813559322033,-13.354754726826986,0.5731085288623187,0.028233531007602154,0.14026792876977712
975,5.0,0.34190862673372957,14.23728813559322,-13.89537950885949,0.5733168962657632,0.028452281007602154,0.14026792876977712
976,5.0,0.30975842097241285,14.23728813559322,-13.927529714620807,0.5735336490153965,0.02867103100760215,0.14026792876977712
977,4.9,0.2720062359205913,14.745762711864407,-14.473756475943816,0.5737508965900998,0.028895489211936517,0.14026792876977712
978,4.8,0.23554307818930023,14.745762711864407,-14.510219633675106,0.5739766120153033,0.029119947416270883,0.14026792876977712
979,4.6,6.703263433622923,14.745762711864407,-8.042499278241483,0.5742028885676144,0.029344405620605248,0.14026792876977712
980,104.3,163.6180439485787,15.254237288135592,148.36380666044312,0.5743286225884208,0.029575958569046126,0.14026792876977712
981,104.0,14.623898338667942,15.254237288135592,-0.6303389494676495,0.5726619559217541,0.029807511517487003,0.14026792876977712
982,103.7,13.84856503328375,15.254237288135592,-1.4056722548518419,0.5726718407403852,0.030039064465927884,0.14026792876977712
983,103.3,13.043090640584532,15.254237288135592,-2.2111466475510593,0.5726938773217447,0.03027061741436876,0.14026792876977712
984,102.9,12.90542987294241,15.762711864406779,-2.857281991464369,0.5727285300758075,0.03051077855474682,0.14026792876977712
985,102.5,12.109704301459296,16.271186440677965,-4.16148213921867,0.5727732973376185,0.030759612147281814,0.14026792876977712
986,102.0,11.28766769547323,16.779661016949152,-5.491993321475922,0.5728384645291246,0.031017183174443852,0.14026792876977712
987,101.5,11.126281466716181,17.28813559322034,-6.161854126504158,0.5729244212010091,0.03128355735181772,0.14026792876977712
988,101.0,10.966458695320814,17.796610169491526,-6.830151474170712,0.573020835779606,0.031558801139172234,0.14026792876977712
989,100.5,10.80819167952681,17.796610169491526,-6.988418489964715,0.573127678100534,0.03183404492652675,0.14026792876977712
990,100.0,10.651472717573604,17.796610169491526,-7.145137451917922,0.5732369883293257,0.03210928871388126,0.14026792876977712
991,99.5,10.496294107700793,17.796610169491526,-7.300316061790733,0.5733487419465887,0.032384532501235776,0.14026792876977712
992,99.0,10.34264814814813,17.796610169491526,-7.453962021343395,0.5734629145615044,0.032659776288590285,0.14026792876977712
993,98.5,10.190527137155138,17.796610169491526,-7.606083032336388,0.5735794819117194,0.0329350200759448,0.14026792876977712
994,98.0,10.03992337296142,17.796610169491526,-7.756686796530106,0.5736984198632362,0.03321026386329931,0.14026792876977712
995,97.5,10.51775816615226,17.796610169491526,-7.278852003339265,0.5738197044103066,0.03348550765065382,0.14026792876977712
996,97.1,11.021349467097258,17.796610169491526,-6.775260702394268,0.5739335377908278,0.033760751438008337,0.14026792876977712
997,96.7,10.89896899209345,17.796610169491526,-6.897641177398077,0.5740395156205315,0.034035995225362846,0.14026792876977712
998,96.3,11.396754773148105,17.796610169491526,-6.399855396343421,0.574147401529132,0.034311239012717355,0.14026792876977712
999,96.0,11.921662551440301,17.796610169491526,-5.874947618051225,0.5742475203689295,0.03458648280007187,0.14026792876977712
1000,95.7,11.827889712448611,17.796610169491526,-5.968720457042915,0.5743394459026122,0.03486172658742638,0.14026792876977712
1001,95.4,12.348073481481471,17.796610169491526,-5.448536688010055,0.5744328345147385,0.0351369703747809,0.14026792876977712
1002,95.2,13.509199872580346,17.796610169491526,-4.28741029691118,0.574518101037405,0.03541221416213541,0.14026792876977712
