time,speed_kmh,P_load_kW,P_fc_kW,P_bat_kW,SOC_true,SOC_est,SOC_open,m_H2_cumul_kg,H2_eq_kg
119,0.0,0.0,0.0,0.0,0.5949682686556715,0.5957228413191954,0.5936716013476455,0.0,0.28270105892538666
120,0.0,0.0,0.0,0.0,0.5949682686556715,0.5971518185473359,0.5936623285322699,0.0,0.28270105892538666
121,0.0,0.0,0.0,0.0,0.5949682686556715,0.5953883820052658,0.5936534188676544,0.0,0.28270105892538666
122,0.0,0.0,0.0,0.0,0.5949682686556715,0.5970762970362525,0.5936409050141017,0.0,0.28270105892538666
123,0.0,0.0,0.0,0.0,0.5949682686556715,0.5948624025147332,0.5936331280596768,0.0,0.28270105892538666
124,0.0,0.0,0.0,0.0,0.5949682686556715,0.5934377158188879,0.5936233362410968,0.0,0.28270105892538666
125,0.0,0.0,0.0,0.0,0.5949682686556715,0.5954091119137898,0.5936073210904294,0.0,0.28270105892538666
126,0.0,0.0,0.0,0.0,0.5949682686556715,0.5972035180598819,0.593599712434747,0.0,0.28270105892538666
127,0.0,0.0,0.0,0.0,0.5949682686556715,0.5980258730562998,0.5935827064453109,0.0,0.28270105892538666
128,0.0,0.0,0.0,0.0,0.5949682686556715,0.5948182547002465,0.5935758158063273,0.0,0.28270105892538666
129,0.0,0.0,0.0,0.0,0.5949682686556715,0.5932980575313412,0.5935611854975796,0.0,0.28270105892538666
130,0.0,0.0,0.0,0.0,0.5949682686556715,0.59621187610827,0.5935488415547236,0.0,0.28270105892538666
131,0.0,0.0,0.0,0.0,0.5949682686556715,0.5952197647116207,0.5935403052504781,0.0,0.28270105892538666
132,0.0,0.0,0.0,0.0,0.5949682686556715,0.59270362817355,0.593538197659756,0.0,0.28270105892538666
133,0.0,0.0,0.0,0.0,0.5949682686556715,0.5914003737030514,0.5935277881268433,0.0,0.28270105892538666
134,0.0,0.0,0.0,0.0,0.5949682686556715,0.590572613821724,0.5935121425398879,0.0,0.28270105892538666
135,0.0,0.0,0.0,0.0,0.5949682686556715,0.5938845690770687,0.5935022537745732,0.0,0.28270105892538666
136,0.0,0.0,0.0,0.0,0.5949682686556715,0.591339384194219,0.593487139126548,0.0,0.28270105892538666
137,0.0,0.0,0.0,0.0,0.5949682686556715,0.5938482123691846,0.5934727970050143,0.0,0.28270105892538666
138,0.2,0.0,0.0,0.0,0.5949682686556715,0.5956709901934006,0.5934644123068228,0.0,0.28270105892538666
139,1.9,0.8503155483348575,0.0,0.8503155483348575,0.5949682686556715,0.5938123861495912,0.5934527482521128,0.0,0.28270105892538666
140,6.1,4.261771971860234,0.0,4.261771971860234,0.5949549515243215,0.5937164918284394,0.5934281261149712,0.0,0.28270105892538666
141,11.7,8.562352078703704,0.0,8.562352078703704,0.594888115382545,0.5960560685393247,0.5933498635361245,0.0,0.28270105892538666
142,16.4,8.755138637707665,0.0,8.755138637707665,0.5947536024397712,0.5923765483603798,0.5931998338799724,0.0,0.28270105892538666
143,18.9,5.610363597222221,0.0,5.610363597222221,0.5946160486415107,0.5894943329223341,0.5930452438778935,0.0,0.28270105892538666
144,19.9,3.8678120401044085,0.0,3.8678120401044085,0.5945280129836638,0.594323125716662,0.5929465187341993,0.0,0.28270105892538666
145,20.8,5.388010775186707,0.0,5.388010775186707,0.5944673625405466,0.5930167409885334,0.592873976647005,0.0,0.28270105892538666
146,22.8,8.418789127572014,0.0,8.418789127572014,0.594382822404194,0.5928546718719788,0.5927789035169035,0.0,0.28270105892538666
147,25.4,9.901483205608898,0.0,9.901483205608898,0.594250566736956,0.5958018700636424,0.5926371738628792,0.0,0.28270105892538666
148,27.7,8.87358074963801,0.0,8.87358074963801,0.5940949241815441,0.5931000311597492,0.5924694284866729,0.0,0.28270105892538666
149,29.2,6.187819776558462,0.0,6.187819776558462,0.5939554950679798,0.5944374706161842,0.5923163893734547,0.0,0.28270105892538666
150,29.8,2.6851104459686015,0.0,2.6851104459686015,0.593858370314097,0.5955121345793034,0.5922058955581306,0.0,0.28270105892538666
151,29.4,0.0,0.0,0.0,0.5938162830554431,0.5930802356461834,0.5921549999522848,0.0,0.28270105892538666
152,27.2,0.0,0.0,0.0,0.5938162830554431,0.5949771283880853,0.5921418130256039,0.0,0.28270105892538666
153,22.6,0.0,0.0,0.0,0.5938162830554431,0.5944454997282927,0.592130759974476,0.0,0.28270105892538666
154,17.3,0.0,0.0,0.0,0.5938162830554431,0.5926561634027288,0.5921160997942099,0.0,0.28270105892538666
155,13.3,0.0,0.0,0.0,0.5938162830554431,0.5929857623649931,0.592103468968151,0.0,0.28270105892538666
156,12.0,0.2951213991769542,0.0,0.2951213991769542,0.5938162830554431,0.596065370423292,0.5920929625270489,0.0,0.28270105892538666
157,12.6,2.5803057777777783,0.0,2.5803057777777783,0.5938116616107115,0.5963771294948095,0.5920749371480146,0.0,0.28270105892538666
158,14.1,5.159873506687243,0.0,5.159873506687243,0.5937712186217989,0.5946475774028348,0.592019756717971,0.0,0.28270105892538666
159,17.2,7.859805812223749,0.0,7.859805812223749,0.5936902606506752,0.5933071585938979,0.5919257933219271,0.0,0.28270105892538666
160,20.1,9.465820348251025,0.0,9.465820348251025,0.5935668067790584,0.5932298485929551,0.5917903278771088,0.0,0.28270105892538666
161,23.4,9.85070088888888,0.0,9.85070088888888,0.5934180298343767,0.594771987166569,0.59163017038808,0.0,0.28270105892538666
162,25.5,8.794035943930046,0.0,8.794035943930046,0.5932631777057918,0.5985771795238216,0.5914664799836151,0.0,0.28270105892538666
163,27.6,9.19491709465021,0.0,9.19491709465021,0.5931249930920257,0.5921080320922316,0.5913199787514642,0.0,0.28270105892538666
164,29.5,8.91233496465859,0.0,8.91233496465859,0.5929804842952696,0.594566597828667,0.5911611418689485,0.0,0.28270105892538666
165,31.1,7.6269130850670575,0.0,7.6269130850670575,0.592840430773684,0.5948674236253289,0.5910082435700933,0.0,0.28270105892538666
166,32.1,6.860962796810703,0.0,6.860962796810703,0.5927206374685037,0.5913834041527581,0.5908773731726153,0.0,0.28270105892538666
167,33.2,9.255336426459392,0.0,9.255336426459392,0.5926129066524733,0.5907148079515406,0.5907583206772568,0.0,0.28270105892538666
168,35.2,11.899372849260779,0.0,11.899372849260779,0.5924674384204066,0.5916308364576424,0.5905990326681527,0.0,0.28270105892538666
169,37.2,9.760417868312748,0.0,9.760417868312748,0.592280211885816,0.5914082796739859,0.5904029880702198,0.0,0.28270105892538666
170,38.0,3.64091445663769,0.0,3.64091445663769,0.5921267696871522,0.5906652267603361,0.5902372877286275,0.0,0.28270105892538666
171,37.4,0.0,0.0,0.0,0.59206967072445,0.5922047049416791,0.5901713616003574,0.0,0.28270105892538666
172,35.1,0.0,0.0,0.0,0.59206967072445,0.5909489038261845,0.5901595700265488,0.0,0.28270105892538666
173,31.0,0.0,0.0,0.0,0.59206967072445,0.5922455605662806,0.5901497673551755,0.0,0.28270105892538666
174,27.1,0.0,0.0,0.0,0.59206967072445,0.5889035901343196,0.5901426787005686,0.0,0.28270105892538666
175,25.3,0.0,0.0,0.0,0.59206967072445,0.5905849232351897,0.5901335632678498,0.0,0.28270105892538666
176,25.1,2.840688191377073,0.0,2.840688191377073,0.59206967072445,0.5949742501103861,0.590121588524612,0.0,0.28270105892538666
177,25.9,6.439378909103033,0.0,6.439378909103033,0.5920251353806951,0.5925972860990174,0.5900635596819037,0.0,0.28270105892538666
178,27.8,8.0134240231672,0.0,8.0134240231672,0.5919240353639014,0.589876587757018,0.5899514013767986,0.0,0.28270105892538666
179,29.2,5.6245481716201855,0.0,5.6245481716201855,0.5917981419383581,0.5905782393682938,0.589814448265522,0.0,0.28270105892538666
180,29.6,2.8538077104100026,0.0,2.8538077104100026,0.5917098620746434,0.5894917986929402,0.5897141608502507,0.0,0.28270105892538666
181,29.5,1.514572618979567,0.0,1.514572618979567,0.5916651194490685,0.5945013008092707,0.5896568644843586,0.0,0.28270105892538666
182,29.2,0.0,0.0,0.0,0.5916413862205286,0.5934632092091421,0.5896223222562311,0.0,0.28270105892538666
183,28.3,0.0,0.0,0.0,0.5916413862205286,0.5912914477630135,0.5896092940784764,0.0,0.28270105892538666
184,26.1,0.0,0.0,0.0,0.5916413862205286,0.5915566725983258,0.5895975604882492,0.0,0.28270105892538666
185,23.6,0.0,0.0,0.0,0.5916413862205286,0.5898432474275881,0.5895861780546421,0.0,0.28270105892538666
186,21.0,0.0,0.0,0.0,0.5916413862205286,0.5922125044637946,0.5895749988597135,0.0,0.28270105892538666
187,18.9,0.0,0.0,0.0,0.5916413862205286,0.5940098669331897,0.5895598567941364,0.0,0.28270105892538666
188,17.1,0.0,0.0,0.0,0.5916413862205286,0.5906243635893128,0.5895427646206433,0.0,0.28270105892538666
189,15.7,0.0,0.0,0.0,0.5916413862205286,0.5917372643448571,0.5895292303966524,0.0,0.28270105892538666
190,14.5,0.0,0.0,0.0,0.5916413862205286,0.5898173942652664,0.5895120364996157,0.0,0.28270105892538666
191,13.7,0.0,0.0,0.0,0.5916413862205286,0.589695261861156,0.5895032579491774,0.0,0.28270105892538666
192,12.9,0.0,0.0,0.0,0.5916413862205286,0.5898264682751262,0.5894980465484115,0.0,0.28270105892538666
193,12.5,0.3089905668914781,0.0,0.3089905668914781,0.5916413862205286,0.5914129027589645,0.589489044139138,0.0,0.28270105892538666
194,12.2,0.45753945800944856,0.0,0.45753945800944856,0.591636546675154,0.5958554273394354,0.5894721441604973,0.0,0.28270105892538666
195,12.0,0.6809238683127578,0.0,0.6809238683127578,0.5916293800660034,0.591634659673726,0.5894512263740185,0.0,0.28270105892538666
196,12.0,0.8352448559670781,0.0,0.8352448559670781,0.5916187135507617,0.5927500710941891,0.589431944343975,0.0,0.28270105892538666
197,12.0,0.8352448559670781,0.0,0.8352448559670781,0.5916056288180894,0.5961561520408508,0.5894114158146555,0.0,0.28270105892538666
198,12.0,1.2210473251028815,0.0,1.2210473251028815,0.5915925440709288,0.591952162349658,0.5893839437338262,0.0,0.28270105892538666
199,12.5,1.675374311747448,0.0,1.675374311747448,0.5915734124769779,0.594793904856689,0.5893584597357895,0.0,0.28270105892538666
200,13.0,2.162044048163389,0.0,2.162044048163389,0.5915471576147463,0.5954036199619874,0.5893214119286836,0.0,0.28270105892538666
201,14.0,2.782339696692578,0.0,2.782339696692578,0.5915132694879881,0.5913739590593364,0.5892808416565332,0.0,0.28270105892538666
202,15.0,3.467798353909464,0.0,3.467798353909464,0.5914696478696295,0.5915598136447743,0.589226094361231,0.0,0.28270105892538666
203,16.5,5.414019354423866,0.0,5.414019354423866,0.5914152645411885,0.5929023257953557,0.589161850103544,0.0,0.28270105892538666
204,19.0,7.106836915104403,0.0,7.106836915104403,0.5913302934150703,0.5915271259002466,0.5890687334786184,0.0,0.28270105892538666
205,21.2,8.08530435512879,0.0,8.08530435512879,0.5912186776962242,0.592530038629599,0.5889456724941287,0.0,0.28270105892538666
206,23.8,10.482808196311534,0.0,10.482808196311534,0.5910916437187583,0.589014073140194,0.588805550697557,0.0,0.28270105892538666
207,26.9,12.064600180060213,0.0,12.064600180060213,0.5909267803311645,0.593307905106708,0.5886338376271042,0.0,0.28270105892538666
208,29.6,11.98961017954581,0.0,11.98961017954581,0.5907369164679789,0.5898988608247903,0.5884319395583296,0.0,0.28270105892538666
209,32.0,14.039128791342783,0.0,14.039128791342783,0.5905482353878376,0.5906743894571965,0.5882278386115897,0.0,0.28270105892538666
210,35.2,15.294434577655837,0.0,15.294434577655837,0.590327114516336,0.5906683376141472,0.5879923308034657,0.0,0.28270105892538666
211,37.5,12.741279256687237,0.0,12.741279256687237,0.5900860952654942,0.594367982901863,0.5877344761417214,0.0,0.28270105892538666
212,39.2,10.850795672001224,0.0,10.850795672001224,0.5898855131813764,0.5935858953050498,0.5875234745135717,0.0,0.28270105892538666
213,40.5,9.691234374999993,0.0,9.691234374999993,0.5897148196062082,0.5941195347834086,0.5873398771163213,0.0,0.28270105892538666
214,41.6,10.52801212741961,0.0,10.52801212741961,0.5895624359533294,0.592615900165423,0.5871790626952774,0.0,0.28270105892538666
215,43.1,13.180937769566379,0.0,13.180937769566379,0.5893968370328625,0.5864419337673095,0.5869994125956804,0.0,0.28270105892538666
216,45.0,15.575462962962957,0.0,15.575462962962957,0.5891892844807037,0.5837378146331553,0.5867840357616124,0.0,0.28270105892538666
217,47.1,16.395864622942383,0.0,16.395864622942383,0.5889437847577461,0.5890391013249694,0.5865281732798616,0.0,0.28270105892538666
218,49.0,15.573784788904119,0.0,15.573784788904119,0.5886852625358676,0.5890572288162726,0.5862543667328384,0.0,0.28270105892538666
219,50.6,13.887601345526583,0.0,13.887601345526583,0.5884397788334801,0.5855635739780904,0.5859932479872687,0.0,0.28270105892538666
220,51.8,11.950782816034149,0.0,11.950782816034149,0.5882210185150842,0.5873393477324095,0.5857681081756488,0.0,0.28270105892538666
221,52.7,9.498414249676134,0.0,9.498414249676134,0.5880329109960282,0.5878066591184553,0.5855678226970124,0.0,0.28270105892538666
222,53.1,7.886408995370361,0.0,7.886408995370361,0.5878835493882186,0.5877095067216062,0.5854130928728141,0.0,0.28270105892538666
223,53.5,7.62523585629094,0.0,7.62523585629094,0.5877596151066099,0.5893193083777547,0.5852816710064845,0.0,0.28270105892538666
224,53.8,7.685778292333487,0.0,7.685778292333487,0.5876397964337838,0.5860580937953249,0.585149722894086,0.0,0.28270105892538666
225,54.2,8.812490596555412,0.0,8.812490596555412,0.5875190222656513,0.5846798539800222,0.585019265022946,0.0,0.28270105892538666
226,54.8,9.299215422344153,0.0,9.299215422344153,0.5873804788734103,0.5887655469134487,0.5848697846281973,0.0,0.28270105892538666
227,55.3,9.059742602175724,0.0,9.059742602175724,0.5872342532275332,0.5889194958874067,0.5847151859991156,0.0,0.28270105892538666
228,55.8,8.814691555555553,0.0,8.814691555555553,0.5870918051142189,0.5859020410394804,0.5845630997125191,0.0,0.28270105892538666
229,56.2,8.180997595488519,0.0,8.180997595488519,0.5869532219535792,0.5843037574094384,0.5844137027473238,0.0,0.28270105892538666
230,56.5,6.791095638526909,0.0,6.791095638526909,0.5868246328457598,0.5833385901362037,0.5842755404431303,0.0,0.28270105892538666
231,56.5,4.61131168790961,0.0,4.61131168790961,0.5867179485894068,0.5857724742246344,0.5841522875058526,0.0,0.28270105892538666
232,56.2,0.0,0.0,0.0,0.5866455700366462,0.5868850097215763,0.5840707415239474,0.0,0.28270105892538666
233,54.9,0.0,0.0,0.0,0.5866455700366462,0.5862119435988195,0.5840599424351965,0.0,0.28270105892538666
